"IUID","Endemicity","Prev_Year2012","Prev_Year2013","Prev_Year2014","Prev_Year2015","Prev_Year2016","Prev_Year2017","Prev_Year2018","Lower_Bound_Year2012","Lower_Bound_Year2013","Lower_Bound_Year2014","Lower_Bound_Year2015","Lower_Bound_Year2016","Lower_Bound_Year2017","Lower_Bound_Year2018","Upper_Bound_Year2012","Upper_Bound_Year2013","Upper_Bound_Year2014","Upper_Bound_Year2015","Upper_Bound_Year2016","Upper_Bound_Year2017","Upper_Bound_Year2018"
"MDG27921","NA",0.414588859416446,0.401492537313433,0.141851106639839,0.333333333333333,0.348913043478261,0.368067226890756,0.354947526236882,0.0607604017216643,0.0607604017216643,0.0164492753623188,0.0512820512820513,0.0602834541858932,0.0639423076923077,0.0589261484783873,0.747514217574757,0.742895752895753,0.318671328671329,0.720681310498883,0.758364992261151,0.744647887323944,0.741333333333333
"MDG27853","NA",0.5,0.509825700615174,0.173163418290855,0.391304347826087,0.466259057971015,0.459845275372997,0.481481481481481,0.112423714036617,0.13339552238806,0.0441176470588235,0.0984884919271728,0.102647058823529,0.101304347826087,0.0926956521739131,0.789538661468486,0.780521216171066,0.358499170812604,0.774960876369327,0.763061594202898,0.782417582417582,0.769772481040087
"MOZ33254","NA",0.0312576312576313,0.0336158192090395,0.0117647058823529,0.0163934426229508,0.027027027027027,0.0273972602739726,0.0272121436504998,0,0,0,0,0,0,0,0.13613775065388,0.134245220830587,0.051948051948052,0.105547652916074,0.114857142857143,0.123269230769231,0.13021645021645
"MOZ33172","NA",0.0216526217228464,0.0161290322580645,0,0.0136986301369863,0.0137937595129376,0.0136986301369863,0.0125830959164292,0,0,0,0,0,0,0,0.0667567567567568,0.0634555318099622,0.0303496503496503,0.0479204339963833,0.0501948051948052,0.0482515427563914,0.0461896243291592
"ETH18559","NA",0.0789473684210526,0.0658617698091382,0.0347852389594676,0.0591736694677871,0.0666785206258891,0.0597147950089127,0.0624148003894839,0.0123456790123457,0,0,0,0,0,0,0.657710727969348,0.690691977954685,0.272727272727273,0.602574618364092,0.67297076262523,0.695609756097561,0.659510326449034
"ETH18565","NA",0.0803225806451613,0.0714285714285714,0.0351909184726522,0.0714285714285714,0.0779220779220779,0.0724789915966386,0.077774583093732,0.0138888888888889,0.0123159303882195,0,0.0121250350434539,0.0120338496844521,0,0.0127884615384615,0.450113378684807,0.419527027027027,0.15120085394058,0.333333333333333,0.375337837837838,0.371599147121535,0.350779220779221
"ETH19230","NA",0.214285714285714,0.205009887936717,0.075,0.171052631578947,0.18385698808234,0.195921631347461,0.185880398671096,0.0284920634920635,0.0269559032716927,0,0.0141729323308271,0.015316742081448,0.0149034240561896,0.0158008658008658,0.70602503912363,0.697512511039152,0.290977822580645,0.667469879518072,0.71861002078042,0.723626373626374,0.720701754385965
"ETH19182","NA",0.0526406926406926,0.0526406926406926,0.0160010240655402,0.0387112887112887,0.0473389355742297,0.0494505494505494,0.0458041958041958,0.0118378812199037,0,0,0,0,0,0,0.302771855010661,0.301204819277108,0.108701472556894,0.233639674007283,0.248105319338196,0.264772727272727,0.269273984442524
"ETH18585","NA",0.0563380281690141,0.0551750380517504,0.0246913580246914,0.0411036036036036,0.05,0.0476190476190476,0.0465367965367965,0.0124845679012346,0,0,0,0,0,0,0.279113924050633,0.299323383084577,0.108840361445783,0.230714285714286,0.247749766573296,0.270238095238095,0.250641025641026
"ETH18566","NA",0.156288156288156,0.155050995628946,0.0671171171171171,0.121883289124668,0.125992063492063,0.124143835616438,0.149286987522282,0.0140649452269171,0.0150856389986825,0,0.012987012987013,0.0144323671497585,0.0151289009497965,0.0245833333333333,0.595849420849421,0.5975,0.225352112676056,0.506868608913757,0.585574136008919,0.605633802816901,0.574205942622951
"ETH18571","NA",0.105355884425652,0.112676056338028,0.0422619047619048,0.0926654740608229,0.1,0.100847457627119,0.107142857142857,0.0133333333333333,0.0128042843232717,0,0.012138400453772,0.0120481927710843,0.012987012987013,0.0140459193517268,0.495263244759861,0.525445458496306,0.181946222791293,0.381318681318681,0.456978233034571,0.46966713548992,0.480996944232238
"ETH18606","NA",0.243175099982612,0.244616977225673,0.0888937664618086,0.195428118393235,0.21583850931677,0.217808734939759,0.234493911719939,0.0453867028493894,0.037567045698348,0.0121951219512195,0.0292103142626914,0.0277397260273973,0.0326086956521739,0.0276666666666667,0.69125663069325,0.666666666666667,0.273994697304463,0.632309941520468,0.649531863485352,0.684262038366175,0.666666666666667
"ETH18615","NA",0.0805405405405406,0.0763403263403263,0.0314980158730159,0.0719461697722567,0.07519292301901,0.076505016722408,0.0774225774225774,0.0134779516358464,0.0118253968253968,0,0,0,0,0,0.454031746031746,0.427694728560189,0.153520074696545,0.33448275862069,0.357590132827324,0.39655028515788,0.383985200845666
"ETH18631","NA",0.0287784679089027,0.0263157894736842,0,0.0150384441429218,0.0161290322580645,0.0153882575757576,0.0160010240655402,0,0,0,0,0,0,0,0.0983837450935119,0.0876107594936709,0.0449138920780712,0.0769230769230769,0.0772767462422635,0.0715320910973085,0.0738536585365853
"ETH18537","NA",0.0322664584959667,0.0317540322580645,0.0123475609756098,0.0253205128205128,0.0273972602739726,0.0266666666666667,0.0264912280701754,0,0,0,0,0,0,0,0.131674064679772,0.125320512820513,0.0485016991041087,0.102834008097166,0.111428571428571,0.119770378874856,0.125487012987013
"ETH19029","NA",0.0451153324287653,0.0495901639344262,0.0140845070422535,0.0370426829268293,0.0382181110029211,0.0380986937590711,0.0341905318527177,0,0,0,0,0,0,0,0.214774951076321,0.181946222791293,0.0781298701298701,0.170763799743261,0.177133388566694,0.172078804347826,0.169450549450549
"ETH18822","NA",0.0983606557377049,0.101724137931034,0.0375,0.081989247311828,0.0909090909090909,0.0949163449163449,0.0915071770334928,0.013680118474639,0.0130921052631579,0,0,0,0,0,0.513057228915663,0.478239778239778,0.179192891521659,0.381882591093117,0.446410256410256,0.412676056338028,0.436167341430499
"ETH19042","NA",0.0579831932773109,0.0575569358178054,0.0239529546758462,0.0458041958041958,0.0522898154477102,0.0468864468864469,0.0512820512820513,0.0128042843232717,0,0,0,0,0,0,0.338793253347244,0.333823529411765,0.114545454545455,0.247077922077922,0.290663302090843,0.288941655359566,0.325991575991576
"ETH18966","NA",0.0419600938967136,0.0408182154757497,0.0133333333333333,0.0305361305361305,0.0375058602906704,0.0346832397754611,0.0336158192090395,0,0,0,0,0,0,0,0.160455696202532,0.162162162162162,0.0695588235294118,0.120741427247451,0.129273504273504,0.142857142857143,0.136573426573427
"ETH19022","NA",0.0503164556962025,0.0457157784743992,0.0157490079365079,0.0397787144362487,0.0463327370304114,0.0416666666666667,0.0375058602906704,0,0,0,0,0,0,0,0.260635464231355,0.242461605018386,0.0867665418227216,0.2,0.211062618595825,0.220588235294118,0.200289855072464
"ETH18736","NA",0.0317460317460317,0.0305361305361305,0.0125,0.025974025974026,0.0287784679089027,0.0275875190258752,0.025974025974026,0,0,0,0,0,0,0,0.118558409279205,0.133562822719449,0.0645888594164456,0.111392405063291,0.116347826086956,0.119583898688376,0.113570612866387
"ETH19019","NA",0.0689655172413793,0.0637973137973138,0.028169014084507,0.0583972719522592,0.060153776571687,0.0597147950089127,0.0588362535150335,0.0127730294396961,0,0,0,0.0101123595505618,0,0,0.373751930005147,0.370071542130366,0.136327503974563,0.334285714285714,0.347826086956522,0.370019569471624,0.373333333333333
"ETH18859","NA",0.0473389355742297,0.0411036036036036,0.0153846153846154,0.0387112887112887,0.0387112887112887,0.0402702702702703,0.0384615384615385,0,0,0,0,0,0,0,0.264558823529412,0.242461605018386,0.0769230769230769,0.174432186891629,0.204017611447441,0.218880308880309,0.203389830508475
"ETH18591","NA",0.0551750380517504,0.0547945205479452,0.0196969696969697,0.0462443197006148,0.0496913580246914,0.0461538461538462,0.0485837922895358,0.0107142857142857,0,0,0,0,0,0,0.367313432835821,0.371112006446414,0.118382352941176,0.263714285714286,0.309191176470588,0.298959746720941,0.303282828282828
"ETH18670","NA",0.0287784679089027,0.0264912280701754,0.0121216573611519,0.0157490079365079,0.0245481927710843,0.0233990147783251,0.0230006609385327,0,0,0,0,0,0,0,0.0983837450935119,0.0964692101740295,0.048212203653323,0.0947241762310256,0.0940972222222222,0.0991220047558075,0.0987810004203447
"ETH18657","NA",0.0428658909981629,0.0413812785388128,0.0132456140350877,0.0289855072463768,0.0379746835443038,0.0303030303030303,0.0305361305361305,0,0,0,0,0,0,0,0.160049382716049,0.153954496208017,0.0617948717948718,0.115894346617238,0.123287671232877,0.121590909090909,0.123287671232877
"ETH18671","NA",0.044281045751634,0.0444468832309043,0.0141851106639839,0.0321773636991028,0.0377373417721519,0.0379746835443038,0.0368112014453478,0,0,0,0,0,0,0,0.167741935483871,0.169339356295878,0.0727173913043478,0.129877369007804,0.126582278481013,0.144571428571428,0.140299205236092
"ETH18855","NA",0.060153776571687,0.0615384615384615,0.0163934426229508,0.0467852257181943,0.0533333333333333,0.0571895424836601,0.0506653839987173,0.0123456790123457,0,0,0,0,0,0,0.304795396419437,0.285714285714286,0.108108108108108,0.246783804430863,0.256923777710295,0.265362637362637,0.266829268292683
"ETH19226","NA",0.321253071253071,0.333333333333333,0.112007168458781,0.275802469135802,0.304716285924834,0.305161943319838,0.302200083022001,0.0673681878599911,0.0585749792874896,0.0133157894736842,0.0551948051948052,0.0512308586935453,0.062202380952381,0.0579710144927536,0.706261859582543,0.667567567567568,0.267397260273973,0.647714932126697,0.662441314553991,0.642002442002442,0.649693362193362
"ETH19143","NA",0.162191780821918,0.15615763546798,0.0636968516715352,0.128388278388278,0.125791139240506,0.154034469251861,0.142976588628763,0.0142655935613682,0.0146437448218724,0,0.0125,0.0126269729645257,0.0127884615384615,0.0128205128205128,0.556164383561644,0.563812785388128,0.203800154320988,0.473910969793323,0.512765151515151,0.562001191185229,0.563380281690141
"NGA36556","NA",0.0679892141756548,0.0662513162513163,0.0169540229885057,0.0526406926406926,0.0575569358178054,0.0512820512820513,0.0533333333333333,0.0103448275862069,0.0118770764119601,0,0,0,0,0,0.25,0.240285714285714,0.101830663615561,0.240593627237014,0.211807511737089,0.236693548387097,0.242066259808195
"NGA36829","NA",0.0701754385964912,0.0671171171171171,0.0177672955974843,0.0551750380517504,0.0597147950089127,0.0675675675675676,0.0619485999232835,0,0.0122739018087855,0,0,0,0,0,0.286651053864169,0.279400034680076,0.114285714285714,0.247843734145104,0.246176142697882,0.264741318214033,0.267003676470588
"NGA36872","NA",0.0263157894736842,0.0261449077238551,0,0.0157490079365079,0.0147058823529412,0.0168174109666478,0.0161290322580645,0,0,0,0,0,0,0,0.100526315789474,0.0947241762310256,0.0412720156555773,0.0909090909090909,0.0898993405067685,0.0913419913419913,0.0825440313111546
"NGA36886","NA",0.0263157894736842,0.0266666666666667,0,0.0145993179880648,0.0147058823529412,0.0161290322580645,0.0151515151515152,0,0,0,0,0,0,0,0.104696517412935,0.0959787892178524,0.0290720311486048,0.0769230769230769,0.08,0.0780246069719754,0.0843373493975904
"NGA36922","NA",0.114519906323185,0.105179982440737,0.038961038961039,0.092719298245614,0.101282051282051,0.099342285557687,0.100632911392405,0.0214751350344571,0.018361581920904,0,0.0133333333333333,0.0138698630136986,0.013662100456621,0.0126269729645257,0.41452380952381,0.428896103896104,0.154045954045954,0.385343035343035,0.375162337662338,0.391414419372592,0.393297455968689
"NGA37008","NA",0.0294117647058824,0.0296312554872695,0.0125791139240506,0.0261449077238551,0.025,0.0253205128205128,0.0245408009635652,0,0,0,0,0,0,0,0.111111111111111,0.0984147000540443,0.0417857142857143,0.0807773664727657,0.0823059360730593,0.0834507042253521,0.0895713738997321
"NGA37086","NA",0.0195692883895131,0.024390243902439,0,0.0136986301369863,0.0133333333333333,0.0138888888888889,0.0144927536231884,0,0,0,0,0,0,0,0.0833333333333333,0.0757767548906789,0.0263157894736842,0.061038961038961,0.0465384615384615,0.0506978253813697,0.050742034046268
"COG12765","NA",0.147058823529412,0.1509942004971,0.0460654288240495,0.133830845771144,0.149074074074074,0.141048824593128,0.138888888888889,0.0241949152542373,0.0227820844099914,0,0.0140274076893795,0.0158008658008658,0.0142084942084942,0.0151289009497965,0.565404929577465,0.522239890958655,0.197735059002665,0.46987012987013,0.527941176470588,0.532802000312549,0.518572752548656
"NER35299","NA",0.0151515151515152,0.0152680652680653,0,0.0131578947368421,0.0128205128205128,0.0132456140350877,0.0133333333333333,0,0,0,0,0,0,0,0.0645580226225387,0.0549488713100521,0.0247222222222222,0.0424399337199668,0.0416666666666667,0.038961038961039,0.0441176470588235
"NER35331","NA",0.0150384441429218,0.0148156277436348,0,0.012987012987013,0.0128205128205128,0.0130724538619275,0.0132456140350877,0,0,0,0,0,0,0,0.0602774735304856,0.0513486513486513,0.025974025974026,0.042375995101041,0.0366768292682927,0.038961038961039,0.0429192546583851
"BDI06381","NA",0.0266666666666667,0.0254787406686141,0.0112997957099081,0.0150384441429218,0.0144957983193277,0.0147090633787584,0.0158890290037831,0,0,0,0,0,0,0,0.103094820017559,0.0854006968641115,0.0385114885114885,0.0898601398601399,0.0883669885864794,0.078269405013591,0.0783125
"MDG27926","NA",0.0490816019271304,0.0451153324287653,0.0151515151515152,0.0416666666666667,0.0359397417503587,0.0339080459770115,0.0354676710608914,0,0,0,0,0,0,0,0.288599105812221,0.278164713649117,0.0916542473919523,0.241333333333333,0.242574712643678,0.26563255439162,0.269450549450549
"MDG27897","NA",0.175675675675676,0.175191815856778,0.0667508167508168,0.172923588039867,0.164728682170543,0.173086419753086,0.178326810176125,0.0158730158730159,0.013680118474639,0,0.0133333333333333,0.0136986301369863,0.0153613053613054,0.0144323671497585,0.600869565217391,0.608695652173913,0.238976006045721,0.583974358974359,0.606493506493507,0.602625152625153,0.589473684210526
"MDG27885","NA",0.0405479452054795,0.0368112014453478,0.0136986301369863,0.0305361305361305,0.0298573975044563,0.0307692307692308,0.0307692307692308,0,0,0,0,0,0,0,0.206346749226006,0.200289855072464,0.0779220779220779,0.208552631578947,0.195806603035519,0.170833333333333,0.199089253187614
"MDG27905","NA",0.104870384917518,0.0994505494505495,0.028169014084507,0.0833333333333333,0.0833333333333333,0.0839201877934272,0.089572192513369,0.0126582278481013,0.0134954954954955,0,0,0.0097826086956522,0,0,0.419601328903654,0.393478260869565,0.138804597701149,0.321783783783784,0.350714285714286,0.353265044814341,0.368651351773715
"MDG27896","NA",0.189531303455354,0.190182829888712,0.0606060606060606,0.155467720685112,0.158016764758338,0.152941176470588,0.144599303135888,0.0258766233766234,0.0266315789473684,0,0.0256393442622951,0.0140093896713615,0.0163165983606557,0.0226284584980237,0.661024182076813,0.658355263157895,0.253731343283582,0.625595238095238,0.643904761904762,0.624292101341282,0.654320987654321
"MDG27886","NA",0.0633916013662849,0.0643093465674111,0.0216222533894343,0.0536936936936937,0.0509574813372282,0.0529824561403509,0.0459830866807611,0,0.00957446808510641,0,0,0,0,0,0.23198332340679,0.216687617850409,0.0909090909090909,0.207040229885057,0.20834632034632,0.211800356506239,0.215532900834106
"MDG27869","NA",0.0218585762064023,0.0205851619644723,0,0.0139866979655712,0.0133333333333333,0.0142857142857143,0.0153846153846154,0,0,0,0,0,0,0,0.0894480519480519,0.0898075412411626,0.0308130400628436,0.067660125879304,0.0716386554621849,0.0607954545454545,0.0644088338270939
"MDG27906","NA",0.055487147914422,0.0458041958041958,0.0144927536231884,0.0402847873107426,0.04,0.0394805194805195,0.0365853658536585,0,0,0,0,0,0,0,0.20650623885918,0.195,0.0715320910973085,0.153442028985507,0.159527643585615,0.159420289855072,0.176680672268908
"MDG27898","NA",0.153264543675503,0.142857142857143,0.0495901639344262,0.116883116883117,0.123313090418354,0.116412572934312,0.117181540808543,0.0140649452269171,0.0138333333333333,0,0,0,0,0,0.683544303797468,0.705854800936768,0.27024886877828,0.687773461459824,0.673362685745735,0.698767123287671,0.685771689497717
"MDG27889","NA",0.0387112887112887,0.0317460317460317,0.0125,0.0276190476190476,0.0287784679089027,0.0307692307692308,0.0298507462686567,0,0,0,0,0,0,0,0.164216890232382,0.143205574912892,0.0595415778251599,0.138924050632911,0.145101449275362,0.121873701703365,0.127028397565923
"MDG27888","NA",0.0575569358178054,0.0460654288240495,0.0144927536231884,0.0377373417721519,0.0338983050847458,0.0367003367003367,0.0400071123755334,0,0,0,0,0,0,0,0.212033898305085,0.211709472521403,0.0885026737967914,0.168871128871129,0.187027379400261,0.18,0.186373626373626
"MDG27871","NA",0.0246913580246914,0.025,0,0.0143892339544513,0.0149253731343284,0.0149286987522282,0.01575682382134,0,0,0,0,0,0,0,0.0824509803921569,0.0819896698854705,0.0285714285714286,0.0592903828197946,0.0716386554621849,0.0637002341920375,0.0634555318099622
"MDG27907","NA",0.0973279215288348,0.0991803278688525,0.0330781848004374,0.0896479142747799,0.0849364479560289,0.0845070422535211,0.0915071770334928,0.0126424050632911,0.0129383116883117,0,0,0,0,0,0.506362869198312,0.474975024975025,0.1735,0.432098765432099,0.428590785907859,0.442912513842746,0.464285714285714
"MDG27927","NA",0.11278964107224,0.101136363636364,0.0298573975044563,0.0909090909090909,0.0903263403263403,0.0869565217391304,0.0908287509819324,0.0149253731343284,0.0144519289650949,0,0.0103448275862069,0.0115887117846877,0.0116279069767442,0,0.493350649350649,0.443308270676692,0.135858585858586,0.370769230769231,0.36036021150033,0.400789473684211,0.386031746031746
"MDG27867","NA",0.0268468468468469,0.0254787406686141,0,0.0147186147186147,0.0139866979655712,0.0151515151515152,0.0153846153846154,0,0,0,0,0,0,0,0.0895879120879121,0.0845929233940227,0.0305020352781546,0.0715320910973085,0.0649350649350649,0.0611028315946348,0.0634555318099622
"MDG27870","NA",0.108888888888889,0.103084415584416,0.036774628879892,0.0903263403263403,0.0933333333333333,0.0968038821954485,0.105572755417957,0.0129541344731218,0.0123456790123457,0,0,0,0,0,0.409605263157895,0.416153846153846,0.154929577464789,0.360650488709134,0.350172117039587,0.360493827160494,0.36885703648548
"MDG27860","NA",0.0435148202648728,0.0405701754385965,0.0139866979655712,0.0355042016806723,0.0303030303030303,0.0359294320137694,0.0303099885189437,0,0,0,0,0,0,0,0.179261314374892,0.184776815456362,0.0649350649350649,0.157678571428571,0.168831168831169,0.164427860696517,0.153846153846154
"MDG27903","NA",0.103520857252201,0.102418414918415,0.0265005265005265,0.0806661462399167,0.0902306648575305,0.0851106639839034,0.0939338235294118,0,0.0123159303882195,0,0,0,0,0,0.401538461538462,0.423193473193473,0.146666666666667,0.32,0.342857142857143,0.343745493871665,0.328855721393035
"MOZ33152","NA",0.0490816019271304,0.046875,0.0138888888888889,0.0375058602906704,0.037037037037037,0.0362541073384447,0.0370426829268293,0,0,0,0,0,0,0,0.194323835368611,0.189855072463768,0.0704391052195526,0.161060767590618,0.173865414710485,0.159788189987163,0.169656535705461
"GHA21523","NA",0.0279733959311424,0.0291986359761296,0.0120481927710843,0.0168079096045198,0.0248456790123457,0.025974025974026,0.0163934426229508,0,0,0,0,0,0,0,0.14327731092437,0.120212496837845,0.044969040247678,0.0947241762310256,0.106413449564134,0.0949712007089056,0.097626582278481
"GHA21515","NA",0.0152680652680653,0.015625,0,0.0128205128205128,0.0126582278481013,0.0136986301369863,0.0137012012012012,0,0,0,0,0,0,0,0.0627435064935065,0.0580562659846547,0.025974025974026,0.0463771712158809,0.041725352112676,0.0429831932773109,0.0449138920780712
"GHA21433","NA",0.027027027027027,0.0264912280701754,0.0112359550561798,0.0223470661672909,0.0156288156288156,0.0162612374405077,0.0153846153846154,0,0,0,0,0,0,0,0.145009784735812,0.155021035302725,0.0521586521586522,0.0977941176470588,0.115975733063701,0.120319829424307,0.107860576923077
"GHA21442","NA",0.0259784075573549,0.0242433147223039,0,0.0140845070422535,0.0140845070422535,0.0144927536231884,0.0143892339544513,0,0,0,0,0,0,0,0.0894480519480519,0.0880382775119617,0.0341229324075965,0.0727931488801054,0.071602787456446,0.0615629984051036,0.0627435064935065
"GHA21384","NA",0.0310096153846154,0.0307983890073442,0.00561797752808989,0.0235326688815061,0.0235294117647059,0.0166852057842047,0.022730207929743,0,0,0,0,0,0,0,0.103448275862069,0.0879217273954116,0.035989010989011,0.07,0.0760467380720545,0.0714285714285714,0.0896879240162822
"GHA21556","NA",0.0168364459535937,0.0153846153846154,0,0.0126582278481013,0.0123475609756098,0.0125791139240506,0.0133333333333333,0,0,0,0,0,0,0,0.0695422535211268,0.0615574548907882,0.0260082023239918,0.0476958525345622,0.0482915267627889,0.041725352112676,0.0494444444444444
"GHA21492","NA",0.0149253731343284,0.0149253731343284,0,0.0121216573611519,0,0.0120481927710843,0.0125019534302235,0,0,0,0,0,0,0,0.0588235294117647,0.0506978253813697,0.025974025974026,0.0380233690360273,0.0363858093126386,0.0333898305084746,0.036724297622723
"GHA21519","NA",0.0303030303030303,0.0312805474095797,0.0125,0.0232683982683983,0.0248456790123457,0.025974025974026,0.025,0,0,0,0,0,0,0,0.15120085394058,0.104696517412935,0.0412116534825391,0.0985915492957746,0.10025641025641,0.104112554112554,0.107881981032666
"COD13893","NA",0.0986111111111111,0.0802230802230802,0.028169014084507,0.0740781387181738,0.0790625,0.0735453168937919,0.0818512143813349,0.0124845679012346,0.012987012987013,0,0.0097826086956522,0.0111993160723009,0,0,0.409962406015037,0.397936210131332,0.143238095238095,0.352507492507492,0.344314759036145,0.373837837837838,0.325666942833471
"ETH18568","NA",0.340223232740802,0.330729166666667,0.11380929253683,0.292273116438356,0.290322580645161,0.301847722204524,0.301087673038893,0.0495454545454546,0.0482358870967742,0.0134442134442134,0.0439312344656172,0.0399473684210526,0.0404338549075391,0.043416149068323,0.764311594202899,0.766811594202899,0.29453044375645,0.739410939691445,0.73972602739726,0.753757867456498,0.740900432900433
"ETH18602","NA",0.114519906323185,0.102156771799629,0.0370879120879121,0.0827625570776256,0.0933333333333333,0.0806277056277056,0.0985630439182352,0.0124404761904762,0.0133157894736842,0,0.0097826086956522,0.0123306233062331,0.0120481927710843,0.013107928047968,0.523150183150183,0.501807228915663,0.16031746031746,0.440117647058824,0.450569620253165,0.471583011583012,0.467619047619048
"ETH19205","NA",0.0703818369453044,0.0686675047140163,0.025,0.0588235294117647,0.0577211394302849,0.0607908351810791,0.0628955696202532,0.0117510259917921,0.0124845679012346,0,0,0,0,0,0.24888198757764,0.221503875968992,0.0898277841561423,0.203111814345992,0.197869674185464,0.186527862829149,0.229700972298661
"ETH19257","NA",0.0540639269406393,0.0480030721966206,0.0147058823529412,0.0419600938967136,0.0375,0.0434873949579832,0.0444468832309043,0,0,0,0,0,0,0,0.197368421052632,0.195,0.0764625384878549,0.172334558823529,0.18671552908841,0.182476943346509,0.196943089430894
"ETH19218","NA",0.0906954887218045,0.082843137254902,0.0296312554872695,0.0662280701754386,0.0654345654345654,0.0658008658008658,0.0687293339631554,0.0144927536231884,0.0146437448218724,0,0,0,0,0,0.441847041847042,0.402439024390244,0.141725490196078,0.333333333333333,0.334210526315789,0.356501547987616,0.343680709534368
"ETH18953","NA",0.082843137254902,0.0714285714285714,0.025974025974026,0.0701970443349754,0.068968797564688,0.0754746835443038,0.0621141975308642,0.0131408065618592,0.0131578947368421,0,0,0,0,0,0.36268115942029,0.379987492182614,0.143386243386243,0.331406398479569,0.321794871794872,0.295451436388509,0.279675716440422
"ETH18997","NA",0.0625,0.0617283950617284,0.0221163245356794,0.0506329113924051,0.0489804078368653,0.049390243902439,0.0511785246617198,0.0119047619047619,0.0118770764119601,0,0,0,0,0,0.31375,0.310084033613445,0.108701472556894,0.262163561076604,0.288307541144682,0.278344958782498,0.259286209286209
"ETH18983","NA",0.0915071770334928,0.0819672131147541,0.0285714285714286,0.078125,0.0805405405405406,0.0816364309514994,0.0794736842105263,0.0327953296703297,0.0349687778768956,0,0.0328961361219426,0.028944099378882,0.0356312292358804,0.0297642223664287,0.178735511064278,0.171428571428571,0.0679613935969868,0.139774287021504,0.148709156918112,0.142857142857143,0.151748251748252
"ETH18626","NA",0.109401709401709,0.0921212121212121,0.0338983050847458,0.0788623944361649,0.0833333333333333,0.0778985507246377,0.0833333333333333,0.012970362970363,0.0122739018087855,0,0,0,0,0,0.301639892904953,0.28625678119349,0.114285714285714,0.272990777338603,0.275412293853073,0.277175368139224,0.277442528735632
"ETH18627","NA",0.100632911392405,0.092719298245614,0.0287784679089027,0.0849364479560289,0.088421444527178,0.0882543802725503,0.0895522388059701,0.012970362970363,0.0146638655462185,0,0,0,0,0.0120198440822112,0.494,0.487411626080126,0.164427860696517,0.370112570356473,0.422200999118425,0.440614617940199,0.437075393537697
"ETH19164","NA",0.130152456239413,0.118823529411765,0.0428571428571429,0.093963963963964,0.106363636363636,0.102941176470588,0.105964912280702,0.012970362970363,0.0134954954954955,0,0,0,0,0,0.44673593073593,0.429192546583851,0.146925373134328,0.421134868421053,0.38943661971831,0.420734787600459,0.390426439232409
"ETH19207","NA",0.157894736842105,0.152028762198254,0.0544242873009996,0.129992319508449,0.142790956263899,0.139866979655712,0.145797101449275,0.025974025974026,0.0349905123339658,0.0117245989304813,0.0269559032716927,0.0252848101265823,0.0302578018995929,0.0262483130904184,0.601423097974822,0.5975,0.215641952983725,0.522388059701492,0.587123385939742,0.537887445887446,0.549538610976202
"ETH19192","NA",0.16167735804229,0.154310966810967,0.051948051948052,0.138888888888889,0.150342465753425,0.147299903567985,0.151898734177215,0.0366120218579235,0.0319308087891538,0.0131241565452092,0.026990990990991,0.0285714285714286,0.0421428571428572,0.0306334841628959,0.4175,0.392417815482503,0.141344537815126,0.360360576923077,0.34375,0.303700409179861,0.331886024423338
"ETH18892","NA",0.0239529546758462,0.0254787406686141,0,0.0149253731343284,0.0145993179880648,0.0149253731343284,0.0151515151515152,0,0,0,0,0,0,0,0.0870843989769821,0.0879217273954116,0.0278571428571429,0.072463768115942,0.0698529411764706,0.0696428571428571,0.0685403873405763
"ETH18820","NA",0.0960526315789474,0.0820794969683359,0.0275875190258752,0.072463768115942,0.078961038961039,0.0757749712973594,0.0789473684210526,0.0138888888888889,0.0138698630136986,0,0.0127579737335835,0.0134954954954955,0.012987012987013,0.0133333333333333,0.420393811533052,0.428736842105263,0.128898128898129,0.339419907712591,0.347564935064935,0.339938080495356,0.370681590377548
"ETH18840","NA",0.0581395348837209,0.0548048048048048,0.0165300546448087,0.0410958904109589,0.0405479452054795,0.0472470238095238,0.0451153324287653,0,0.0120061641916503,0,0,0,0,0,0.226784810126582,0.202722287504896,0.0818337324666438,0.194718309859155,0.20839552238806,0.190858505564388,0.190092640247041
"ETH18931","NA",0.278888888888889,0.246327443048755,0.0965563165905632,0.259766615930999,0.227549467275495,0.262531328320802,0.275508351488744,0.0605156037991859,0.0540540540540541,0.0131408065618592,0.04125,0.0469683257918552,0.047563025210084,0.0467007672634271,0.696236210253082,0.687864395676384,0.272008973080758,0.662225015713388,0.680421052631579,0.694234006734007,0.685122807017544
"ETH19239","NA",0.191829004329004,0.194444444444444,0.074537037037037,0.17012987012987,0.167840375586854,0.168918918918919,0.157393292682927,0.026990990990991,0.0265974025974026,0,0.0289038579301898,0.0271575342465753,0.028169014084507,0.0263157894736842,0.652709946396665,0.655444646098004,0.27536231884058,0.61046176046176,0.640822784810126,0.629928498467824,0.619436090225564
"ETH19194","NA",0.0588235294117647,0.0537518037518038,0.0150384441429218,0.0416666666666667,0.0419600938967136,0.0382305194805195,0.0444468832309043,0,0.0116279069767442,0,0,0,0,0,0.203121516164994,0.202722287504896,0.091048951048951,0.180773342836778,0.186061776061776,0.178243670886076,0.181751227495908
"ETH18787","NA",0.060153776571687,0.051064754454585,0.015625,0.0444468832309043,0.0425553319919517,0.0483870967741935,0.0488849064117881,0,0,0,0,0,0,0,0.211538461538462,0.207282913165266,0.0854006968641115,0.177573529411765,0.192982456140351,0.179655568312285,0.206189640035118
